"transit_timestamp","station_complex","borough","payment_method","fare_class_category","ridership","transfers","Georeference"
"09/01/2025 04:00:00 PM","Crown Hts-Utica Av (3,4)","Brooklyn","omny","OMNY - Full Fare","539","11","POINT (-73.932945 40.668896)"
"09/01/2025 04:00:00 PM","Sutter Av-Rutland Rd (3)","Brooklyn","omny","OMNY - Fair Fare","3","0","POINT (-73.92261 40.66472)"
"09/01/2025 04:00:00 PM","Saratoga Av (3)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.91633 40.661453)"
"09/01/2025 04:00:00 PM","Saratoga Av (3)","Brooklyn","omny","OMNY - Fair Fare","6","0","POINT (-73.91633 40.661453)"
"09/01/2025 04:00:00 PM","Rockaway Av (3)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.90894 40.662548)"
"09/01/2025 04:00:00 PM","Rockaway Av (3)","Brooklyn","omny","OMNY - Full Fare","107","0","POINT (-73.90894 40.662548)"
"09/01/2025 04:00:00 PM","Junius St (3)","Brooklyn","omny","OMNY - Fair Fare","4","0","POINT (-73.90245 40.663513)"
"09/01/2025 04:00:00 PM","59 St (N,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","12","0","POINT (-74.01788 40.64136)"
"09/01/2025 04:00:00 PM","Pennsylvania Av (3)","Brooklyn","metrocard","Metrocard - Other","9","0","POINT (-73.8949 40.664635)"
"09/01/2025 04:00:00 PM","Pennsylvania Av (3)","Brooklyn","omny","OMNY - Other","2","0","POINT (-73.8949 40.664635)"
"09/01/2025 04:00:00 PM","Pennsylvania Av (3)","Brooklyn","omny","OMNY - Students","1","0","POINT (-73.8949 40.664635)"
"09/01/2025 04:00:00 PM","New Lots Av (3)","Brooklyn","omny","OMNY - Other","4","0","POINT (-73.88408 40.666237)"
"09/01/2025 04:00:00 PM","President St-Medgar Evers College (2,5)","Brooklyn","metrocard","Metrocard - Other","17","0","POINT (-73.95068 40.667885)"
"09/01/2025 04:00:00 PM","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","4","0","POINT (-73.95085 40.662743)"
"09/01/2025 04:00:00 PM","Winthrop St (2,5)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","13","0","POINT (-73.9502 40.65665)"
"09/01/2025 04:00:00 PM","Church Av (2,5)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.94958 40.650845)"
"09/01/2025 04:00:00 PM","Church Av (2,5)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.94958 40.650845)"
"09/01/2025 04:00:00 PM","Beverly Rd (2,5)","Brooklyn","omny","OMNY - Seniors & Disability","9","0","POINT (-73.94896 40.6451)"
"09/01/2025 04:00:00 PM","Pelham Bay Park (6)","Bronx","metrocard","Metrocard - Fair Fare","5","1","POINT (-73.82812 40.852463)"
"09/01/2025 04:00:00 PM","Parkchester (6)","Bronx","omny","OMNY - Seniors & Disability","16","5","POINT (-73.86082 40.833225)"
"09/01/2025 04:00:00 PM","St Lawrence Av (6)","Bronx","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.867615 40.83151)"
"09/01/2025 04:00:00 PM","Elder Av (6)","Bronx","metrocard","Metrocard - Other","6","0","POINT (-73.87916 40.828583)"
"09/01/2025 04:00:00 PM","77 St (R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-74.02551 40.62974)"
"09/01/2025 04:00:00 PM","Hunts Point Av (6)","Bronx","metrocard","Metrocard - Other","12","0","POINT (-73.89055 40.82095)"
"09/01/2025 04:00:00 PM","Longwood Av (6)","Bronx","omny","OMNY - Other","1","0","POINT (-73.89644 40.816105)"
"09/01/2025 04:00:00 PM","E 143 St-St Mary's St (6)","Bronx","metrocard","Metrocard - Fair Fare","3","0","POINT (-73.90765 40.80872)"
"09/01/2025 04:00:00 PM","3 Av-138 St (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","12","0","POINT (-73.92614 40.810474)"
"09/01/2025 04:00:00 PM","Bedford Park Blvd-Lehman College (4)","Bronx","metrocard","Metrocard - Other","3","0","POINT (-73.89006 40.873413)"
"09/01/2025 04:00:00 PM","Bedford Park Blvd-Lehman College (4)","Bronx","metrocard","Metrocard - Unlimited 7-Day","9","0","POINT (-73.89006 40.873413)"
"09/01/2025 04:00:00 PM","Bedford Park Blvd-Lehman College (4)","Bronx","omny","OMNY - Full Fare","56","9","POINT (-73.89006 40.873413)"
"09/01/2025 04:00:00 PM","Kingsbridge Rd (4)","Bronx","omny","OMNY - Full Fare","145","11","POINT (-73.89717 40.86776)"
"09/01/2025 04:00:00 PM","Fordham Rd (4)","Bronx","metrocard","Metrocard - Full Fare","6","1","POINT (-73.90103 40.862804)"
"09/01/2025 04:00:00 PM","183 St (4)","Bronx","metrocard","Metrocard - Unlimited 30-Day","5","0","POINT (-73.90388 40.858406)"
"09/01/2025 04:00:00 PM","183 St (4)","Bronx","omny","OMNY - Other","2","0","POINT (-73.90388 40.858406)"
"09/01/2025 04:00:00 PM","125 St (4,5,6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","50","0","POINT (-73.93759 40.80414)"
"09/01/2025 04:00:00 PM","116 St (6)","Manhattan","metrocard","Metrocard - Full Fare","9","0","POINT (-73.94162 40.79863)"
"09/01/2025 04:00:00 PM","116 St (6)","Manhattan","omny","OMNY - Fair Fare","13","1","POINT (-73.94162 40.79863)"
"09/01/2025 04:00:00 PM","Broadway (N,W)","Queens","omny","OMNY - Fair Fare","10","0","POINT (-73.92551 40.76182)"
"09/01/2025 04:00:00 PM","33 St (6)","Manhattan","omny","OMNY - Full Fare","476","9","POINT (-73.98208 40.746082)"
"09/01/2025 04:00:00 PM","23 St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","15","0","POINT (-73.9866 40.739864)"
"09/01/2025 04:00:00 PM","Spring St (6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","19","0","POINT (-73.99714 40.7223)"
"09/01/2025 04:00:00 PM","Wall St (4,5)","Manhattan","metrocard","Metrocard - Other","1","0","POINT (-74.01186 40.707558)"
"09/01/2025 04:00:00 PM","233 St (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.857475 40.893192)"
"09/01/2025 04:00:00 PM","225 St (2,5)","Bronx","metrocard","Metrocard - Full Fare","8","0","POINT (-73.860344 40.888023)"
"09/01/2025 04:00:00 PM","Gun Hill Rd (2,5)","Bronx","metrocard","Metrocard - Full Fare","12","0","POINT (-73.86626 40.87785)"
"09/01/2025 04:00:00 PM","Gun Hill Rd (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.86626 40.87785)"
"09/01/2025 04:00:00 PM","Gun Hill Rd (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","15","0","POINT (-73.86626 40.87785)"
"09/01/2025 04:00:00 PM","Gun Hill Rd (2,5)","Bronx","omny","OMNY - Fair Fare","13","3","POINT (-73.86626 40.87785)"
"09/01/2025 04:00:00 PM","Allerton Av (2,5)","Bronx","metrocard","Metrocard - Other","2","0","POINT (-73.867355 40.865463)"
"09/01/2025 04:00:00 PM","Allerton Av (2,5)","Bronx","omny","OMNY - Other","1","0","POINT (-73.867355 40.865463)"
"09/01/2025 04:00:00 PM","174 St (2,5)","Bronx","metrocard","Metrocard - Full Fare","8","0","POINT (-73.88773 40.837288)"
"09/01/2025 04:00:00 PM","Freeman St (2,5)","Bronx","omny","OMNY - Seniors & Disability","2","0","POINT (-73.89187 40.829994)"
"09/01/2025 04:00:00 PM","Parkside Av (Q)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.961494 40.655293)"
"09/01/2025 04:00:00 PM","Simpson St (2,5)","Bronx","omny","OMNY - Seniors & Disability","12","4","POINT (-73.89307 40.824074)"
"09/01/2025 04:00:00 PM","3 Av-149 St (2,5)","Bronx","omny","OMNY - Full Fare","236","11","POINT (-73.917755 40.81611)"
"09/01/2025 04:00:00 PM","Harlem-148 St (3)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.93647 40.82388)"
"09/01/2025 04:00:00 PM","Harlem-148 St (3)","Manhattan","omny","OMNY - Full Fare","48","0","POINT (-73.93647 40.82388)"
"09/01/2025 04:00:00 PM","125 St (2,3)","Manhattan","omny","OMNY - Seniors & Disability","26","4","POINT (-73.945496 40.807755)"
"09/01/2025 04:00:00 PM","Church Av (B,Q)","Brooklyn","omny","OMNY - Seniors & Disability","15","1","POINT (-73.96298 40.650528)"
"09/01/2025 04:00:00 PM","116 St (2,3)","Manhattan","omny","OMNY - Other","3","0","POINT (-73.94962 40.802097)"
"09/01/2025 04:00:00 PM","116 St (2,3)","Manhattan","omny","OMNY - Seniors & Disability","15","1","POINT (-73.94962 40.802097)"
"09/01/2025 04:00:00 PM","116 St (2,3)","Manhattan","omny","OMNY - Students","1","0","POINT (-73.94962 40.802097)"
"09/01/2025 04:00:00 PM","Eastchester-Dyre Av (5)","Bronx","metrocard","Metrocard - Other","4","0","POINT (-73.83083 40.8883)"
"09/01/2025 04:00:00 PM","Beverley Rd (Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.96449 40.64403)"
"09/01/2025 04:00:00 PM","Junction Blvd (7)","Queens","metrocard","Metrocard - Full Fare","19","0","POINT (-73.86953 40.749146)"
"09/01/2025 04:00:00 PM","52 St (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","6","0","POINT (-73.91255 40.74415)"
"09/01/2025 04:00:00 PM","52 St (7)","Queens","omny","OMNY - Other","1","0","POINT (-73.91255 40.74415)"
"09/01/2025 04:00:00 PM","40 St-Lowery St (7)","Queens","metrocard","Metrocard - Fair Fare","3","0","POINT (-73.92402 40.743782)"
"09/01/2025 04:00:00 PM","Hunters Point Av (7)","Queens","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.94891 40.742214)"
"09/01/2025 04:00:00 PM","Vernon Blvd-Jackson Av (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","15","0","POINT (-73.95358 40.742626)"
"09/01/2025 04:00:00 PM","Vernon Blvd-Jackson Av (7)","Queens","omny","OMNY - Full Fare","490","5","POINT (-73.95358 40.742626)"
"09/01/2025 04:00:00 PM","Vernon Blvd-Jackson Av (7)","Queens","omny","OMNY - Seniors & Disability","19","0","POINT (-73.95358 40.742626)"
"09/01/2025 04:00:00 PM","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","48","0","POINT (-74.00191 40.755882)"
"09/01/2025 04:00:00 PM","86 St (Q)","Manhattan","metrocard","Metrocard - Seniors & Disability","7","0","POINT (-73.95179 40.77789)"
"09/01/2025 04:00:00 PM","Avenue H (Q)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.96164 40.62927)"
"09/01/2025 04:00:00 PM","36 Av (N,W)","Queens","metrocard","Metrocard - Full Fare","5","0","POINT (-73.92957 40.756805)"
"09/01/2025 04:00:00 PM","36 Av (N,W)","Queens","omny","OMNY - Seniors & Disability","1","0","POINT (-73.92957 40.756805)"
"09/01/2025 04:00:00 PM","Avenue M (Q)","Brooklyn","omny","OMNY - Seniors & Disability","8","0","POINT (-73.9594 40.61762)"
"09/01/2025 04:00:00 PM","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Full Fare","5","0","POINT (-73.95593 40.5993)"
"09/01/2025 04:00:00 PM","Avenue U (Q)","Brooklyn","omny","OMNY - Fair Fare","9","1","POINT (-73.95593 40.5993)"
"09/01/2025 04:00:00 PM","Brighton Beach (B,Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","7","1","POINT (-73.96137 40.57762)"
"09/01/2025 04:00:00 PM","W 8 St-NY Aquarium (F,Q)","Brooklyn","metrocard","Metrocard - Other","4","0","POINT (-73.97594 40.576126)"
"09/01/2025 04:00:00 PM","9 Av (D)","Brooklyn","omny","OMNY - Seniors & Disability","4","0","POINT (-73.99432 40.646294)"
"09/01/2025 04:00:00 PM","39 Av-Dutch Kills (N,W)","Queens","omny","OMNY - Seniors & Disability","3","0","POINT (-73.932755 40.75288)"
"09/01/2025 04:00:00 PM","Fort Hamilton Pkwy (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.9943 40.640915)"
"09/01/2025 04:00:00 PM","14 St (F,M,1,2,3)/6 Av (L)","Manhattan","omny","OMNY - Seniors & Disability","65","6","POINT (-73.99621 40.738228)"
"09/01/2025 04:00:00 PM","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","106","0","POINT (-73.98995 40.735737)"
"09/01/2025 04:00:00 PM","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","omny","OMNY - Other","21","1","POINT (-73.98995 40.735737)"
"09/01/2025 04:00:00 PM","149 St-Grand Concourse (2,4,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","5","0","POINT (-73.92735 40.818375)"
"09/01/2025 04:00:00 PM","149 St-Grand Concourse (2,4,5)","Bronx","omny","OMNY - Seniors & Disability","9","1","POINT (-73.92735 40.818375)"
"09/01/2025 04:00:00 PM","161 St-Yankee Stadium (B,D,4)","Bronx","metrocard","Metrocard - Unlimited 7-Day","23","0","POINT (-73.92565 40.827995)"
"09/01/2025 04:00:00 PM","161 St-Yankee Stadium (B,D,4)","Bronx","omny","OMNY - Seniors & Disability","26","2","POINT (-73.92565 40.827995)"
"09/01/2025 04:00:00 PM","168 St (A,C,1)","Manhattan","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.93956 40.840717)"
"09/01/2025 04:00:00 PM","Court Sq (E,G,M,7)","Queens","omny","OMNY - Seniors & Disability","11","1","POINT (-73.94383 40.747845)"
"09/01/2025 04:00:00 PM","4 Av (F,G)/9 St (R)","Brooklyn","metrocard","Metrocard - Other","8","0","POINT (-73.988304 40.67085)"
"09/01/2025 04:00:00 PM","4 Av (F,G)/9 St (R)","Brooklyn","omny","OMNY - Fair Fare","12","1","POINT (-73.988304 40.67085)"
"09/01/2025 04:00:00 PM","Bryant Pk (B,D,F,M)/5 Av (7)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","62","0","POINT (-73.981964 40.754223)"
"09/01/2025 04:00:00 PM","50 St (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","1","POINT (-73.99479 40.63626)"
"09/01/2025 04:00:00 PM","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","Queens","metrocard","Metrocard - Other","33","0","POINT (-73.891335 40.74685)"
"09/01/2025 04:00:00 PM","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","Brooklyn","omny","OMNY - Seniors & Disability","63","9","POINT (-73.97689 40.68446)"
"09/01/2025 04:00:00 PM","14 St (A,C,E)/8 Av (L)","Manhattan","omny","OMNY - Fair Fare","35","2","POINT (-74.00169 40.740894)"
"09/01/2025 04:00:00 PM","Court St (R)/Borough Hall (2,3,4,5)","Brooklyn","metrocard","Metrocard - Other","18","1","POINT (-73.99 40.69322)"
"09/01/2025 04:00:00 PM","Broadway Junction (A,C,J,L,Z)","Brooklyn","metrocard","Metrocard - Other","21","0","POINT (-73.90532 40.678333)"
"09/01/2025 04:00:00 PM","Broadway Junction (A,C,J,L,Z)","Brooklyn","omny","OMNY - Seniors & Disability","10","4","POINT (-73.90532 40.678333)"
"09/01/2025 04:00:00 PM","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","Manhattan","metrocard","Metrocard - Full Fare","28","0","POINT (-74.0034 40.71324)"
"09/01/2025 04:00:00 PM","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","21","0","POINT (-74.0034 40.71324)"
"09/01/2025 04:00:00 PM","Canal St (J,N,Q,R,W,Z,6)","Manhattan","omny","OMNY - Full Fare","2,105","80","POINT (-73.99989 40.71953)"
"09/01/2025 04:00:00 PM","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","5","0","POINT (-74.00858 40.71411)"
"09/01/2025 04:00:00 PM","Delancey St (F)/Essex St (J,M,Z)","Manhattan","omny","OMNY - Fair Fare","35","1","POINT (-73.987434 40.718613)"
"09/01/2025 04:00:00 PM","Franklin Av (C,S)","Brooklyn","omny","OMNY - Other","5","0","POINT (-73.95685 40.68138)"
"09/01/2025 04:00:00 PM","Myrtle-Wyckoff Avs (L,M)","Brooklyn","metrocard","Metrocard - Fair Fare","9","0","POINT (-73.91158 40.699814)"
"09/01/2025 04:00:00 PM","Myrtle-Wyckoff Avs (L,M)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","1","POINT (-73.91158 40.699814)"
"09/01/2025 04:00:00 PM","Myrtle-Wyckoff Avs (L,M)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","29","0","POINT (-73.91158 40.699814)"
"09/01/2025 04:00:00 PM","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","74","0","POINT (-74.013664 40.70207)"
"09/01/2025 04:00:00 PM","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","25","0","POINT (-73.98734 40.692337)"
"09/01/2025 04:00:00 PM","18 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","13","0","POINT (-74.00174 40.607952)"
"09/01/2025 04:00:00 PM","20 Av (D)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.99817 40.604557)"
"09/01/2025 04:00:00 PM","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Other","3","0","POINT (-74.00535 40.631386)"
"09/01/2025 04:00:00 PM","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","21","0","POINT (-73.98185 40.611816)"
"09/01/2025 04:00:00 PM","Kings Hwy (N)","Brooklyn","omny","OMNY - Full Fare","88","7","POINT (-73.980354 40.603924)"
"09/01/2025 04:00:00 PM","86 St (N)","Brooklyn","omny","OMNY - Seniors & Disability","5","2","POINT (-73.97823 40.59272)"
"09/01/2025 04:00:00 PM","5 Av/59 St (N,R,W)","Manhattan","omny","OMNY - Fair Fare","7","0","POINT (-73.97335 40.764812)"
"09/01/2025 04:00:00 PM","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Other","2","0","POINT (-73.85158 40.69388)"
"09/01/2025 04:00:00 PM","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","4","0","POINT (-73.85158 40.69388)"
"09/01/2025 04:00:00 PM","Crescent St (J,Z)","Brooklyn","omny","OMNY - Full Fare","52","1","POINT (-73.87379 40.683193)"
"09/01/2025 04:00:00 PM","Crescent St (J,Z)","Brooklyn","omny","OMNY - Other","3","0","POINT (-73.87379 40.683193)"
"09/01/2025 04:00:00 PM","Norwood Av (J,Z)","Brooklyn","omny","OMNY - Fair Fare","3","0","POINT (-73.880035 40.68141)"
"09/01/2025 04:00:00 PM","Cleveland St (J)","Brooklyn","omny","OMNY - Fair Fare","5","0","POINT (-73.884636 40.679947)"
"09/01/2025 04:00:00 PM","57 St-7 Av (N,Q,R,W)","Manhattan","omny","OMNY - Seniors & Disability","67","5","POINT (-73.98066 40.764664)"
"09/01/2025 04:00:00 PM","Van Siclen Av (J,Z)","Brooklyn","omny","OMNY - Fair Fare","5","0","POINT (-73.891685 40.678024)"
"09/01/2025 04:00:00 PM","Alabama Av (J)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","POINT (-73.89865 40.67699)"
"09/01/2025 04:00:00 PM","Alabama Av (J)","Brooklyn","omny","OMNY - Full Fare","28","3","POINT (-73.89865 40.67699)"
"09/01/2025 04:00:00 PM","Chauncey St (J,Z)","Brooklyn","omny","OMNY - Full Fare","71","0","POINT (-73.91045 40.68289)"
"09/01/2025 04:00:00 PM","Halsey St (J)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.91656 40.68637)"
"09/01/2025 04:00:00 PM","Halsey St (J)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","POINT (-73.91656 40.68637)"
"09/01/2025 04:00:00 PM","Gates Av (J,Z)","Brooklyn","omny","OMNY - Fair Fare","9","0","POINT (-73.92227 40.68963)"
"09/01/2025 04:00:00 PM","Flushing Av (M,J)","Brooklyn","omny","OMNY - Full Fare","217","11","POINT (-73.941124 40.70026)"
"09/01/2025 04:00:00 PM","Lorimer St (M,J)","Brooklyn","metrocard","Metrocard - Full Fare","6","0","POINT (-73.94741 40.70387)"
"09/01/2025 04:00:00 PM","Astoria-Ditmars Blvd (N,W)","Queens","metrocard","Metrocard - Unlimited 30-Day","15","0","POINT (-73.91203 40.775036)"
"09/01/2025 04:00:00 PM","Hewes St (M,J)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.95343 40.70687)"
"09/01/2025 04:00:00 PM","Hewes St (M,J)","Brooklyn","metrocard","Metrocard - Other","2","0","POINT (-73.95343 40.70687)"
"09/01/2025 04:00:00 PM","Forest Av (M)","Queens","metrocard","Metrocard - Unlimited 30-Day","5","0","POINT (-73.903076 40.704422)"
"09/01/2025 04:00:00 PM","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.91971 40.698666)"
"09/01/2025 04:00:00 PM","Central Av (M)","Brooklyn","omny","OMNY - Students","1","0","POINT (-73.9274 40.697857)"
"09/01/2025 04:00:00 PM","Morgan Av (L)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.93314 40.706154)"
"09/01/2025 04:00:00 PM","Morgan Av (L)","Brooklyn","omny","OMNY - Full Fare","306","1","POINT (-73.93314 40.706154)"
"09/01/2025 04:00:00 PM","Halsey St (L)","Queens","metrocard","Metrocard - Other","1","0","POINT (-73.90408 40.695602)"
"09/01/2025 04:00:00 PM","Wilson Av (L)","Brooklyn","metrocard","Metrocard - Full Fare","3","0","POINT (-73.904045 40.688763)"
"09/01/2025 04:00:00 PM","Bushwick Av-Aberdeen St (L)","Brooklyn","omny","OMNY - Full Fare","50","1","POINT (-73.90525 40.68283)"
"09/01/2025 04:00:00 PM","Atlantic Av (L)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.9031 40.675346)"
"09/01/2025 04:00:00 PM","Sutter Av (L)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.90198 40.66937)"
"09/01/2025 04:00:00 PM","East 105 St (L)","Brooklyn","omny","OMNY - Fair Fare","6","0","POINT (-73.89948 40.650574)"
"09/01/2025 04:00:00 PM","Canarsie-Rockaway Pkwy (L)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","15","0","POINT (-73.90185 40.646652)"
"09/01/2025 04:00:00 PM","Canarsie-Rockaway Pkwy (L)","Brooklyn","omny","OMNY - Seniors & Disability","16","8","POINT (-73.90185 40.646652)"
"09/01/2025 04:00:00 PM","23 St (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","1","1","POINT (-73.98934 40.741302)"
"09/01/2025 04:00:00 PM","Park Pl (S)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.95763 40.67477)"
"09/01/2025 04:00:00 PM","Inwood-207 St (A)","Manhattan","omny","OMNY - Fair Fare","12","1","POINT (-73.9199 40.868073)"
"09/01/2025 04:00:00 PM","190 St (A)","Manhattan","metrocard","Metrocard - Seniors & Disability","2","0","POINT (-73.93418 40.85902)"
"09/01/2025 04:00:00 PM","181 St (A)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","8","0","POINT (-73.937965 40.851696)"
"09/01/2025 04:00:00 PM","175 St (A)","Manhattan","metrocard","Metrocard - Seniors & Disability","2","0","POINT (-73.939705 40.84739)"
